AD,ED,County,EDAD Status,Event,Party/Independent Body,Office/Position Title,District Key,VoteFor,Unit Name,Tally
65,006,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),0
65,006,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,006,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),4
65,006,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),295
65,006,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),1
65,006,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,6
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,838
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,65
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,20
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),280
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),114
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),58
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),6
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),450
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),3
65,007,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,3
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,603
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,36
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,13
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),203
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),62
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),37
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),6
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),3
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),329
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,008,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,8
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,777
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,71
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,44
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),439
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),16
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),53
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),4
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),2
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),358
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),3
65,009,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,7
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,669
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,56
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,28
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),349
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),20
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),41
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),4
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),2
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),328
65,010,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,334
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,28
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,22
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),207
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),11
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),25
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),2
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),135
65,011,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,292
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,16
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,9
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),94
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),41
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),3
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),12
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),2
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),2
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),149
65,012,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,486
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,33
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,17
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),231
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),23
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),31
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),1
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),3
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),2
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),237
65,013,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),2
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,280
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,17
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,7
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),144
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),24
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),28
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),1
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),2
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),103
65,014,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,433
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,46
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,2
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),176
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),47
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),31
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),4
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),216
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,015,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,1
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,371
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,28
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,7
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),89
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),64
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),16
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),5
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),223
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,016,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,1
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,432
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,24
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,16
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),239
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),32
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),60
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),1
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),131
65,017,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,367
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,24
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,2
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),154
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),37
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),18
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),4
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),5
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),160
65,018,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),2
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,600
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,68
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,13
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),255
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),57
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),3
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),35
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),2
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),2
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),303
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),2
65,019,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,4
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,387
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,37
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,10
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),208
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),14
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),56
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),146
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
65,020,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,1
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,487
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,44
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,16
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),266
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),34
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),75
65,021,New York,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),5
